网址,与用户建立连接所使用的加密算法,有效期,证书签名算法,颁发者完整名称,被颁发人完整名称,证书持有者公钥算法,证书持有者可选名称
https://lib.hku.hk/fac_grad/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
http://www.feo.hku.hk/finance/,,,,,,,
https://lib.hku.hk/database/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/fpslib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/denlib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,"DNS Name=lib.hku.hk
"
https://lib.hku.hk/level3/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/edulib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,"DNS Name=lib.hku.hk
"
https://lib.hku.hk/muslib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/mediaservices/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/copyright/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://www.dreamcatchers.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?10?月?9?日 7:15:54 ?2020?年?1?月?7?日 7:15:54,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.dreamcatchers.hku.hk, RSA 加密,"DNS Name=www.dreamcatchers.hku.hk
"
https://www.hiebs.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?10?月?9?日 14:52:19 ?2020?年?1?月?7?日 14:52:19,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.hiebs.hku.hk, RSA 加密,"DNS Name=wangyujian.hku.hk
DNS Name=www.hiebs.hku.hk
"
https://www.hku.hk/staff/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://tlem.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?24?日 9:20:46 ?2019?年?12?月?23?日 9:20:46,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = tlem.hku.hk, RSA 加密,DNS Name=tlem.hku.hk
https://www.its.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?5?月?23?日 8:00:00 ?2020?年?8?月?21?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.its.hku.hk, RSA 加密,DNS Name=www.its.hku.hk
https://www.hku.hk/hkumedia/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.hku.hk/faculties/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.hku.hk/contact/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.history.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?5?日 7:41:29 ?2019?年?12?月?4?日 7:41:29,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.history.hku.hk, RSA 加密,DNS Name=www.history.hku.hk
https://www.physics.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?9?月?1?日 0:00:48 ?2019?年?11?月?30?日 0:00:48,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.physics.hku.hk, RSA 加密,"DNS Name=bohr.physics.hku.hk
DNS Name=www.physics.hku.hk
"
https://www.complit.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?10?月?1?日 7:20:42 ?2019?年?12?月?30?日 7:20:42,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.complit.hku.hk, RSA 加密,DNS Name=www.complit.hku.hk
http://www.cmp.hku.hk/,,,,,,,
http://www.newcollege.hku.hk/,,,,,,,
http://hub.hku.hk/,,,,,,,
https://www.biosch.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?2?日 8:01:59 ?2019?年?12?月?1?日 8:01:59,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.biosch.hku.hk, RSA 加密,DNS Name=www.biosch.hku.hk
https://www.acrc.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?8?月?29?日 8:00:00 ?2020?年?8?月?28?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.acrc.hku.hk, RSA 加密,DNS Name=www.acrc.hku.hk
http://ageing.hku.hk/,,,,,,,
http://www.civil.hku.hk/,,,,,,,
http://www.uhs.hku.hk/index.php,,,,,,,
http://www.ssrc.hku.hk/,,,,,,,
http://www.sklpb.hku.hk/,,,,,,,
https://www.lsr.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2019?年?2?月?20?日 8:00:00 ?2021?年?2?月?19?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.lsr.hku.hk, RSA 加密,"DNS Name=www.lsr.hku.hk
"
